detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
55224,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Not an Intersection,f
55225,Mail Box,Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,f
55226,Pedalcyclist,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55227,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
55228,Rollover/Overturn,Daylight,Urban-Minor Arterial,Not an Intersection,t
55229,Guardrail Face,Dark - Not Lighted,Urban-Local Road or Street,Roundabout,f
55230,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
55231,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
55232,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
55233,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
55234,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
55235,Pedalcyclist,Dark - Lighted,Urban-Collector,T-Intersection,f
55236,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
55237,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
55238,Embankment,Daylight,Rural-Minor Collector,Not an Intersection,f
55239,Pedalcyclist,Daylight,Rural-Local Road or Street,Not an Intersection,f
55240,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
55241,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
55242,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55243,Motor Vehicle In-Transport ,Dusk,Urban-Local Road or Street,Not an Intersection,f
55244,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
55245,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
55246,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55247,Embankment,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
55248,Other Object (not fixed),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
55249,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
55250,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55251,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55252,Embankment,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
55253,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
55254,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
55255,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
55256,Motor Vehicle In-Transport ,Dusk,Rural-Local Road or Street,Not an Intersection,t
55257,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55258,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,t
55259,Utility Pole/Light Support,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
55260,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55261,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
55262,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
55263,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
55264,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55265,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
55266,Ditch,Daylight,Rural-Major Collector,Not an Intersection,f
55267,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
55268,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
55269,Non-Motorist on Personal Conveyance,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
55270,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
55271,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
55272,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55273,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
55274,Tree (Standing Only),Dusk,Urban-Local Road or Street,Not an Intersection,f
55275,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
55276,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
55277,Pedalcyclist,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
55278,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55279,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
55280,Other Object (not fixed),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55281,Mail Box,Daylight,Rural-Local Road or Street,Not an Intersection,t
55282,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55283,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
55284,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55285,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
55286,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
55287,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
55288,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
55289,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
55290,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
55291,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
55292,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
55293,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55294,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55295,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
55296,Traffic Sign Support ,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,t
55297,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
55298,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
55299,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
55300,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55301,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,t
55302,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
55303,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55304,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
55305,Pedalcyclist,Daylight,Rural-Minor Collector,Not an Intersection,f
55306,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55307,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
55308,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
55309,Pedalcyclist,Daylight,Urban-Minor Arterial,Not an Intersection,f
55310,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
55311,Ditch,Daylight,Rural-Minor Arterial,Not an Intersection,f
55312,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55313,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
55314,Culvert,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
55315,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
55316,Fell/Jumped from Vehicle,Daylight,Urban-Local Road or Street,Not an Intersection,f
55317,Embankment,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
55318,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
55319,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
55320,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
55321,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55322,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
55323,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
55324,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
55325,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
55326,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
55327,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
55328,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
55329,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
55330,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
55331,Pedestrian,Daylight,Rural-Minor Collector,Not an Intersection,f
55332,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Four-Way Intersection,f
55333,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
55334,Other Object (not fixed),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
55335,Building,Daylight,Urban-Local Road or Street,T-Intersection,f
55336,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,f
55337,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
55338,Culvert,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
55339,Live Animal,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55340,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
55341,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,f
55342,Non-Motorist on Personal Conveyance,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
55343,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
55344,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
55345,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
55346,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
55347,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
55348,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55349,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
55350,Fell/Jumped from Vehicle,Daylight,Rural-Major Collector,Not an Intersection,f
55351,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
55352,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
61575,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,f
55353,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
55354,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
55355,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
55356,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55357,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
55358,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
55359,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55360,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,t
55361,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,f
55362,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
55363,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
55364,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
55365,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
55366,Culvert,Dawn,Rural-Local Road or Street,Not an Intersection,f
55367,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
55368,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
55369,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
55370,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
55371,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
55372,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55373,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,f
55374,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55375,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
55376,Pedalcyclist,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
55377,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
55378,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
55379,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55380,Culvert,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55381,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
55382,Tree (Standing Only),Daylight,Rural-Minor Collector,Not an Intersection,t
55383,Other Object (not fixed),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55384,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55385,Mail Box,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
55386,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
55387,Bridge Rail (Includes parapet),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55388,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
55389,Bridge Overhead Structure,Dusk,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
55390,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
55391,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
55392,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
55393,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55394,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
55395,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
55396,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
55397,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
55398,Utility Pole/Light Support,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
55399,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
55400,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
55401,Other Non-Collision,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
55402,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
55403,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
55404,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
55405,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
55406,Motor Vehicle In-Transport ,Daylight,Urban-Collector,T-Intersection,f
55407,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55408,Embankment,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
55409,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
55410,Traffic Sign Support ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
55411,Pedestrian,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
55412,Motor Vehicle In-Transport ,Unknown,Urban-Other Principal Arterial,Four-Way Intersection,f
55413,Rollover/Overturn,Dusk,Rural-Minor Arterial,Not an Intersection,f
55414,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
55415,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
55416,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
55417,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
