detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
46263,Culvert,Daylight,Rural-Major Collector,Not an Intersection,f
46264,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
46265,Guardrail Face,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46266,Pedalcyclist,Daylight,Rural-Major Collector,Not an Intersection,f
46267,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
46268,Mail Box,Daylight,Rural-Major Collector,Not an Intersection,f
46269,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
46270,Pedalcyclist,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
46271,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,t
46272,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
46273,Wall,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
46274,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
46275,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46276,Fell/Jumped from Vehicle,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,t
46277,Building,Daylight,Rural-Local Road or Street,Not an Intersection,t
46278,Curb,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46279,Fell/Jumped from Vehicle,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
46280,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
46281,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
46282,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
46283,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
46284,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46285,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
46286,Fell/Jumped from Vehicle,Daylight,Rural-Major Collector,Not an Intersection,f
46287,Guardrail End,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,f
46288,Utility Pole/Light Support,Daylight,Rural-Major Collector,Not an Intersection,t
46289,Rollover/Overturn,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
46290,Fell/Jumped from Vehicle,Daylight,Urban-Local Road or Street,Not an Intersection,t
46291,Curb,Daylight,Urban-Collector,Not an Intersection,f
46292,Mail Box,Daylight,Rural-Major Collector,Not an Intersection,f
46293,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
46294,Guardrail Face,Daylight,Urban-Local Road or Street,Not an Intersection,t
46295,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46296,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46297,Thrown or Falling Object,Dusk,Urban-Local Road or Street,T-Intersection,f
46298,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
46299,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46300,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Four-Way Intersection,t
46301,Other Object (not fixed),Daylight,Rural-Major Collector,Not an Intersection,f
46302,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
46303,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46304,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
46305,Ditch,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
46306,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
46307,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
46308,Fell/Jumped from Vehicle,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
46309,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,t
46310,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,t
46311,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
46312,Pedestrian,Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
46313,Other Object (not fixed),Dark - Lighted,Rural-Major Collector,Not an Intersection,t
46314,Pedalcyclist,Daylight,Urban-Local Road or Street,T-Intersection,f
46315,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
46316,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46317,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
46318,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
46319,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,t
46320,Immersion,Daylight,Urban-Local Road or Street,Not an Intersection,f
46321,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
46322,Thrown or Falling Object,Dusk,Rural-Major Collector,Not an Intersection,f
46323,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46324,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,t
46325,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,t
46326,Pedalcyclist,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46327,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,t
46328,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Major Collector,T-Intersection,f
46329,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
46330,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,t
46331,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
46332,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
46333,Motor Vehicle In-Transport ,Dawn,Rural-Major Collector,Not an Intersection,f
46334,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46335,"Other Post, Other Pole or Other Supports",Daylight,Rural-Local Road or Street,Not an Intersection,t
46336,Embankment,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
46337,Building,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
46338,Motor Vehicle In-Transport ,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
46339,Live Animal,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
46340,Ditch,Dawn,Rural-Local Road or Street,Not an Intersection,t
46341,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,"Five Point, or More",f
46342,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
46343,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
46344,Curb,Daylight,Rural-Minor Arterial,Roundabout,f
46345,Utility Pole/Light Support,Dawn,Rural-Local Road or Street,Not an Intersection,f
46346,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46347,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,f
46348,Rollover/Overturn,Daylight,Rural-Minor Arterial,Not an Intersection,f
46349,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46350,Motor Vehicle In-Transport ,Daylight,Urban-Collector,T-Intersection,f
46351,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
46352,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,t
46353,Other Object (not fixed),Daylight,Urban-Local Road or Street,Not an Intersection,f
46354,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
46355,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
46356,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46357,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46358,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
46359,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
46360,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46361,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,f
46362,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,t
46363,Tree (Standing Only),Dark - Lighted,Rural-Major Collector,T-Intersection,t
46364,Live Animal,Daylight,Rural-Major Collector,Not an Intersection,t
46365,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46366,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
46367,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46368,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46369,Ridden Animal or Animal Drawn Conveyance,Daylight,Urban-Local Road or Street,Not an Intersection,t
46370,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46371,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
46372,Other Fixed Object,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46373,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,t
46374,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
46375,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Four-Way Intersection,f
46376,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46377,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
46378,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
46379,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
46380,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46381,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46382,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46383,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46384,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
46385,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,f
46386,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,t
46387,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
46388,Utility Pole/Light Support,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,t
46389,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46390,Ditch,Daylight,Rural-Local Road or Street,Not an Intersection,f
46391,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
46392,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
46393,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Not an Intersection,f
46394,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Not an Intersection,f
46395,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,t
46396,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
46397,Motor Vehicle In-Transport ,Dusk,Urban-Collector,Four-Way Intersection,f
46398,Immersion,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
46399,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46400,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Four-Way Intersection,f
46401,Guardrail Face,Daylight,Urban-Local Road or Street,T-Intersection,f
46402,Other Fixed Object,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
46403,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
46404,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
46405,Utility Pole/Light Support,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
46406,Fell/Jumped from Vehicle,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46407,Utility Pole/Light Support,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
46408,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
46409,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
46410,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
46411,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,t
46412,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
46413,Other Fixed Object,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
46414,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
46415,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Not an Intersection,t
46416,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46417,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46418,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
46419,Curb,Daylight,Rural-Local Road or Street,T-Intersection,f
46420,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
46421,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
46422,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46423,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
46424,Tree (Standing Only),Daylight,Rural-Major Collector,Not an Intersection,f
46425,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
46426,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
46427,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
46428,Other Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
46429,Railway Vehicle,Daylight,Urban-Local Road or Street,Not an Intersection,f
46430,Rollover/Overturn,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
46431,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
46432,Other Fixed Object,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46433,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
46434,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
46435,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
46436,Bridge Pier or Support,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
46437,Tree (Standing Only),Daylight,Urban-Local Road or Street,T-Intersection,f
46438,Thrown or Falling Object,Daylight,Rural-Major Collector,Not an Intersection,f
46439,Utility Pole/Light Support,Daylight,Rural-Local Road or Street,Not an Intersection,f
46440,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46441,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
46442,Parked Motor Vehicle ,Daylight,Rural-Local Road or Street,Not an Intersection,f
46443,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
46444,Other Fixed Object,Daylight,Rural-Minor Arterial,Not an Intersection,t
71362,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46445,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
46446,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
46447,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
46448,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Not an Intersection,t
46449,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
46450,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,f
46451,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
46452,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
46453,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Four-Way Intersection,f
46454,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
46455,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
46456,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
46457,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
46458,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
46459,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
46460,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
46461,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
46462,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
46463,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
46464,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
