detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
2762,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
2763,Fence,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
2764,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
2765,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2766,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2767,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2768,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2769,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
2770,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2771,Parked Motor Vehicle ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
2772,Pedestrian,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2773,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
2774,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2775,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2776,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2777,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
2778,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
2779,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
2780,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,t
2781,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2782,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
2783,Parked Motor Vehicle ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
2784,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
2785,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,T-Intersection,f
2786,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2787,Utility Pole/Light Support,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
2788,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
2789,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2790,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
2791,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,t
2792,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
2793,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,t
2794,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2795,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
2796,Curb,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,t
2797,Rollover/Overturn,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
2798,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
2799,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
2800,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
2801,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
2802,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2803,Pedestrian,Dusk,Urban-Minor Arterial,T-Intersection,f
2804,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
2805,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2806,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2807,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2808,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2809,Pedestrian,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
2810,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
2811,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2812,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2813,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2814,Pedalcyclist,Daylight,Urban-Other Principal Arterial,T-Intersection,f
2815,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
2816,Pedestrian,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
2817,Tree (Standing Only),Dark - Lighted,Urban-Minor Arterial,T-Intersection,t
2818,Pedestrian,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
2819,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2820,Curb,Dark - Lighted,Rural-Major Collector,Not an Intersection,t
2821,Pedestrian,Dawn,Urban-Local Road or Street,T-Intersection,f
2822,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
2823,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
2824,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2825,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2826,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2827,Pedestrian,Daylight,Urban-Collector,Not an Intersection,f
2828,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
2829,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2830,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2831,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2832,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
2833,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
2834,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
2835,Pedestrian,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
2836,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
2837,Pedalcyclist,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2838,Boulder,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2839,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
2840,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2841,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
2842,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2843,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
2844,Pedestrian,Dusk,Urban-Other Principal Arterial,Four-Way Intersection,f
2845,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
2846,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
2847,Pedestrian,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2848,Pedestrian,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2849,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
2850,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
2851,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
2852,Non-Motorist on Personal Conveyance,Daylight,Urban-Other Principal Arterial,T-Intersection,f
2853,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
2854,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
2855,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
2856,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2857,Pedalcyclist,Daylight,Rural-Minor Arterial,Not an Intersection,t
2858,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
2859,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
2860,Concrete Traffic Barrier,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2861,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2862,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
2863,Boulder,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2864,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
2865,Curb,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
2866,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
2867,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,t
2868,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
2869,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
2870,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2871,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2872,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
2873,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
2874,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
2875,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
2876,Ground,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
2877,Rollover/Overturn,Dawn,Rural-Principal Arterial-Interstate,Not an Intersection,f
2878,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
2879,"Other Post, Other Pole or Other Supports",Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
2880,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2881,Fence,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2882,Concrete Traffic Barrier,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2883,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
2884,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
2885,Ditch,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
2886,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
2887,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2888,Utility Pole/Light Support,Dark - Lighted,Urban-Collector,Not an Intersection,f
2889,Curb,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
2890,Curb,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2891,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
2892,Other Object (not fixed),Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2893,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2894,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2895,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2896,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
2897,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2898,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
2899,"Other Post, Other Pole or Other Supports",Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2900,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
2901,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not Reported,t
2902,Concrete Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
2903,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2904,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
2905,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
2906,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
2907,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
2908,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2909,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
2910,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
2911,Rollover/Overturn,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
2912,Embankment,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
2913,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2914,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,f
2915,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2916,Fence,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
2917,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2918,Fence,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
2919,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2920,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
2921,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
2922,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
2923,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2924,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
2925,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2926,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
2927,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2928,Parked Motor Vehicle ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2929,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2930,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
2931,Curb,Daylight,Urban-Other Principal Arterial,T-Intersection,f
2932,Curb,Daylight,Urban-Collector,Not an Intersection,t
2933,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2934,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
2935,Traffic Signal Support,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
2936,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Four-Way Intersection,f
2937,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
2938,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
2939,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
2940,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
2941,Fire Hydrant,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
2942,Fence,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
2943,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
2944,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
2945,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Collector,Four-Way Intersection,t
2946,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
2947,Guardrail Face,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
2948,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
2949,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2950,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2951,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
2952,Fence,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2953,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
2954,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
2955,Rollover/Overturn,Daylight,Urban-Collector,Not an Intersection,f
2956,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,t
2957,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
2958,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
2959,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
2960,"Other Post, Other Pole or Other Supports",Daylight,Rural-Minor Arterial,Not an Intersection,f
2961,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
2962,Curb,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
